signal_timestamp,regime,volatility_expansion_metrics,theoretical_entry,actual_option_selected,bid,ask,spread,midpoint,paper_fill,MFE,MAE,exit_reason,expected_R,realized_R
2023-03-14 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,34.45,9.77,EOD_SQUAREOFF,-0.0,-0.04
2023-03-14 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.46,150.54,1.08,150.0,150.54,14.7,13.5,STOP_LOSS,-1.0,-1.09
2023-03-14 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,0.99,150.0,150.5,0.0,10.15,STOP_LOSS,-1.0,-1.2
2023-03-14 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,26.48,6.3,TARGET,2.0,1.93
2023-03-14 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,16.58,16.5,STOP_LOSS,-1.0,-1.05
2023-03-14 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.89,150.0,150.45,11.0,15.27,STOP_LOSS,-1.0,-1.06
2023-03-14 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,11.5,0.25,TARGET,2.0,1.85
2023-03-15 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.03,150.0,150.51,12.42,17.67,STOP_LOSS,-1.0,-1.06
2023-03-15 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.93,150.0,150.47,10.17,1.4,TARGET,2.0,1.81
2023-03-15 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.87,150.0,150.44,0.15,8.3,STOP_LOSS,-1.0,-1.13
2023-03-15 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,23.0,0.0,TARGET,2.0,1.92
2023-03-15 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,28.5,5.08,TARGET,2.0,1.93
2023-03-15 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,22.95,9.62,TARGET,2.0,1.91
2023-03-15 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.99,150.0,150.49,12.67,2.93,TARGET,2.0,1.8
2023-03-15 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.46,150.54,1.08,150.0,150.54,44.73,8.1,TARGET,2.0,1.95
2023-03-15 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,4.65,16.0,STOP_LOSS,-1.0,-1.09
2023-03-15 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.89,150.0,150.44,6.6,5.5,STOP_LOSS,-1.0,-1.18
2023-03-15 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.45,150.55,1.1,150.0,150.55,10.42,0.0,TARGET,2.0,1.78
2023-03-15 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,34.95,16.88,EOD_SQUAREOFF,1.34,1.3
2023-03-15 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.01,150.0,150.51,16.27,6.58,TARGET,2.0,1.87
2023-03-15 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.06,150.0,150.53,31.6,9.95,TARGET,2.0,1.93
2023-03-20 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.85,150.0,150.43,5.77,13.03,STOP_LOSS,-1.0,-1.1
2023-03-20 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,3.6,7.28,STOP_LOSS,-1.0,-1.13
2023-03-20 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,24.95,25.67,STOP_LOSS,-1.0,-1.03
2023-03-20 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,18.33,15.62,STOP_LOSS,-1.0,-1.06
2023-03-20 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.83,150.0,150.41,4.48,15.62,STOP_LOSS,-1.0,-1.07
2023-03-20 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.81,150.0,150.41,12.02,0.25,TARGET,2.0,1.84
2023-03-20 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.82,150.0,150.41,6.75,24.65,STOP_LOSS,-1.0,-1.04
2023-03-20 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,10.15,0.0,TARGET,2.0,1.83
2023-03-20 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.83,150.0,150.41,0.0,5.88,STOP_LOSS,-1.0,-1.17
2023-03-20 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,5.3,22.83,STOP_LOSS,-1.0,-1.04
2023-03-20 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.6,150.4,0.81,150.0,150.4,1.68,9.75,STOP_LOSS,-1.0,-1.08
2023-03-20 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.04,150.0,150.52,8.52,6.55,STOP_LOSS,-1.0,-1.21
2023-09-28 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,42.4,5.07,TARGET,2.0,1.95
2023-09-28 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,31.25,7.45,TARGET,2.0,1.93
2023-09-28 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.97,150.0,150.49,0.0,8.42,STOP_LOSS,-1.0,-1.13
2023-09-28 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,27.15,4.38,TARGET,2.0,1.93
2023-09-28 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.97,150.0,150.48,10.02,3.48,TARGET,2.0,1.81
2023-09-28 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.46,150.54,1.09,150.0,150.54,21.3,5.05,TARGET,2.0,1.89
2023-09-28 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.81,150.0,150.41,17.57,4.3,TARGET,2.0,1.88
2023-09-28 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.89,150.0,150.44,10.33,3.02,TARGET,2.0,1.82
2023-09-28 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,29.38,0.0,TARGET,2.0,1.94
2023-09-28 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.05,150.0,150.52,28.3,9.75,TARGET,2.0,1.92
2023-09-28 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.06,150.0,150.53,10.0,0.0,TARGET,2.0,1.79
2023-09-28 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.81,150.0,150.41,24.77,9.15,TARGET,2.0,1.93
2023-09-28 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,0.99,150.0,150.5,0.0,9.23,STOP_LOSS,-1.0,-1.16
2023-09-28 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.97,150.0,150.48,26.45,3.2,EOD_SQUAREOFF,0.81,0.75
2023-10-23 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.99,150.0,150.49,60.05,2.35,TARGET,2.0,1.97
2023-10-23 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.87,150.0,150.43,5.3,8.38,STOP_LOSS,-1.0,-1.1
2023-10-23 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.89,150.0,150.45,2.62,6.15,STOP_LOSS,-1.0,-1.15
2023-10-23 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.6,150.4,0.81,150.0,150.4,10.23,3.55,TARGET,2.0,1.84
2023-10-23 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.45,150.55,1.1,150.0,150.55,11.0,1.62,TARGET,2.0,1.78
2023-10-23 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.99,150.0,150.49,10.7,0.7,TARGET,2.0,1.8
2023-10-23 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.83,150.0,150.41,9.3,9.33,STOP_LOSS,-1.0,-1.1
2023-10-23 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,10.48,0.27,TARGET,2.0,1.81
2023-10-23 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.82,150.0,150.41,21.97,4.6,TARGET,2.0,1.92
2023-10-23 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,10.15,1.3,TARGET,2.0,1.82
2023-10-23 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,10.5,1.62,TARGET,2.0,1.81
2023-10-23 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,10.48,0.0,TARGET,2.0,1.8
2023-10-23 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.05,150.0,150.52,21.57,6.68,TARGET,2.0,1.9
2023-10-23 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.02,150.0,150.51,14.12,0.0,TARGET,2.0,1.84
2023-10-23 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,0.99,150.0,150.5,0.0,8.7,STOP_LOSS,-1.0,-1.12
2023-10-23 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,11.35,4.08,TARGET,2.0,1.81
2023-10-23 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,11.65,0.48,TARGET,2.0,1.81
2023-10-23 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.81,150.0,150.41,10.57,0.8,TARGET,2.0,1.84
2023-10-25 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.05,150.0,150.53,24.98,0.0,TARGET,2.0,1.91
2023-10-25 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,50.75,20.52,TARGET,2.0,1.96
2023-10-25 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.91,150.0,150.45,10.23,0.0,TARGET,2.0,1.82
2023-10-25 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.89,150.0,150.45,22.8,2.65,TARGET,2.0,1.92
2023-10-25 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,0.99,150.0,150.5,30.45,0.0,TARGET,2.0,1.93
2023-10-25 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.05,150.0,150.53,34.6,16.93,EOD_SQUAREOFF,0.16,0.13
2023-10-25 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.82,150.0,150.41,8.32,38.58,STOP_LOSS,-1.0,-1.02
2023-10-25 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.06,150.0,150.53,0.0,20.25,STOP_LOSS,-1.0,-1.06
2023-10-25 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.02,150.0,150.51,0.0,5.15,STOP_LOSS,-1.0,-1.2
2023-10-25 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.95,150.0,150.47,7.9,17.25,STOP_LOSS,-1.0,-1.07
2023-10-25 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.97,150.0,150.48,7.88,6.62,STOP_LOSS,-1.0,-1.19
2023-10-25 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,10.07,0.1,TARGET,2.0,1.81
2023-10-25 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.91,150.0,150.45,13.77,10.92,EOD_SQUAREOFF,0.4,0.34
2023-12-20 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,29.32,8.43,TARGET,2.0,1.94
2023-12-20 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.46,150.54,1.08,150.0,150.54,4.3,5.38,STOP_LOSS,-1.0,-1.22
2023-12-20 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.46,150.54,1.08,150.0,150.54,3.92,11.48,STOP_LOSS,-1.0,-1.1
2023-12-20 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,1.68,6.12,STOP_LOSS,-1.0,-1.2
2023-12-20 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.81,150.0,150.41,17.9,0.0,TARGET,2.0,1.9
2023-12-20 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.03,150.0,150.51,49.65,1.0,TARGET,2.0,1.96
2023-12-20 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.91,150.0,150.46,73.75,4.57,TARGET,2.0,1.97
2023-12-20 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,10.25,0.0,TARGET,2.0,1.8
2023-12-20 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,66.98,0.05,TARGET,2.0,1.97
2023-12-20 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.45,150.55,1.1,150.0,150.55,71.75,20.0,TARGET,2.0,1.97
2023-12-20 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.91,150.0,150.46,23.92,0.77,TARGET,2.0,1.92
2023-12-21 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,64.32,32.05,TARGET,2.0,1.97
2023-12-21 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.06,150.0,150.53,0.0,23.85,STOP_LOSS,-1.0,-1.21
2023-12-21 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.06,150.0,150.53,61.32,15.65,EOD_SQUAREOFF,1.26,1.24
2023-12-21 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.01,150.0,150.51,11.47,19.38,STOP_LOSS,-1.0,-1.07
2023-12-21 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,0.0,19.45,STOP_LOSS,-1.0,-1.11
2023-12-21 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.86,150.0,150.43,25.12,1.02,TARGET,2.0,1.93
2023-12-21 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.93,150.0,150.47,20.57,4.08,TARGET,2.0,1.9
2023-12-21 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.87,150.0,150.43,17.23,0.82,TARGET,2.0,1.88
2023-12-21 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,24.18,3.02,TARGET,2.0,1.91
2023-12-21 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.06,150.0,150.53,29.65,15.12,EOD_SQUAREOFF,1.34,1.28
2023-12-21 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,9.23,26.9,STOP_LOSS,-1.0,-1.04
2023-12-21 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.46,150.54,1.07,150.0,150.54,0.0,8.73,STOP_LOSS,-1.0,-1.16
2023-12-21 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,10.3,18.05,STOP_LOSS,-1.0,-1.05
2023-12-21 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.95,150.0,150.47,12.42,15.93,STOP_LOSS,-1.0,-1.11
2023-12-21 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.84,150.0,150.42,26.15,11.8,TARGET,2.0,1.94
2023-12-21 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.03,150.0,150.52,0.92,19.3,STOP_LOSS,-1.0,-1.05
2023-12-21 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,27.77,3.32,EOD_SQUAREOFF,1.5,1.43
2023-12-21 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.54,150.46,0.92,150.0,150.46,15.15,7.4,EOD_SQUAREOFF,0.69,0.64
2024-01-17 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,0.0,11.7,STOP_LOSS,-1.0,-1.07
2024-01-17 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.97,150.0,150.48,10.4,12.2,STOP_LOSS,-1.0,-1.08
2024-01-17 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.45,150.55,1.09,150.0,150.55,26.57,4.35,EOD_SQUAREOFF,0.31,0.27
2024-01-23 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.01,150.0,150.5,0.0,10.15,STOP_LOSS,-1.0,-1.1
2024-01-23 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.05,150.0,150.52,81.88,11.5,TARGET,2.0,1.97
2024-01-23 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,83.7,15.85,TARGET,2.0,1.98
2024-01-23 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.97,150.0,150.48,12.75,0.5,TARGET,2.0,1.81
2024-01-23 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,15.42,3.28,TARGET,2.0,1.86
2024-01-23 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,14.73,0.0,TARGET,2.0,1.8
2024-01-23 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.93,150.0,150.47,93.02,9.75,TARGET,2.0,1.98
2024-01-23 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.04,150.0,150.52,43.32,0.0,TARGET,2.0,1.95
2024-01-23 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.87,150.0,150.43,58.65,23.15,TARGET,2.0,1.97
2024-01-23 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.88,150.0,150.44,36.4,13.5,TARGET,2.0,1.95
2024-01-23 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.45,150.55,1.09,150.0,150.55,27.43,3.27,TARGET,2.0,1.92
2024-01-23 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.83,150.0,150.41,46.35,7.68,TARGET,2.0,1.96
2024-01-23 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.99,150.0,150.49,25.95,10.07,TARGET,2.0,1.92
2024-01-23 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,28.33,6.25,TARGET,2.0,1.93
2024-01-23 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,16.05,7.12,TARGET,2.0,1.88
2024-01-23 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,47.95,10.85,TARGET,2.0,1.96
2024-01-23 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.02,150.0,150.51,28.75,0.0,TARGET,2.0,1.92
2024-01-23 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.87,150.0,150.43,22.55,16.42,EOD_SQUAREOFF,-0.09,-0.11
2024-01-24 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,12.32,34.43,STOP_LOSS,-1.0,-1.03
2024-01-29 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,14.05,5.98,TARGET,2.0,1.86
2024-01-29 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.89,150.0,150.45,31.73,7.35,TARGET,2.0,1.94
2024-01-29 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.54,150.46,0.92,150.0,150.46,7.6,15.8,STOP_LOSS,-1.0,-1.06
2024-01-29 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.06,150.0,150.53,4.57,12.6,STOP_LOSS,-1.0,-1.2
2024-01-29 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.54,150.46,0.92,150.0,150.46,47.3,10.23,TARGET,2.0,1.96
2024-01-29 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,0.99,150.0,150.5,24.05,1.4,TARGET,2.0,1.92
2024-01-29 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.07,150.0,150.53,19.7,1.83,TARGET,2.0,1.89
2024-01-29 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.98,150.0,150.49,5.93,6.25,STOP_LOSS,-1.0,-1.17
2024-01-29 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.89,150.0,150.45,12.05,0.0,TARGET,2.0,1.82
2024-01-29 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.97,150.0,150.48,25.27,5.28,TARGET,2.0,1.92
2024-01-29 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.99,150.0,150.49,4.45,10.07,STOP_LOSS,-1.0,-1.11
2024-01-29 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,0.0,13.02,STOP_LOSS,-1.0,-1.09
2024-01-29 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,11.47,2.68,TARGET,2.0,1.82
2024-01-29 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.91,150.0,150.45,26.77,5.95,TARGET,2.0,1.93
2024-01-29 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.83,150.0,150.41,7.95,21.27,STOP_LOSS,-1.0,-1.04
2024-01-29 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.87,150.0,150.43,0.0,6.48,STOP_LOSS,-1.0,-1.17
2024-01-29 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,1.15,5.73,STOP_LOSS,-1.0,-1.2
2024-01-30 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,9.5,20.75,STOP_LOSS,-1.0,-1.06
2024-01-30 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.91,150.0,150.46,32.02,9.33,TARGET,2.0,1.94
2024-01-30 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,28.23,10.62,TARGET,2.0,1.93
2024-01-30 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,0.99,150.0,150.5,14.3,0.0,TARGET,2.0,1.8
2024-01-30 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.93,150.0,150.47,37.45,6.0,TARGET,2.0,1.94
2024-01-30 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.04,150.0,150.52,10.9,0.0,TARGET,2.0,1.79
2024-01-30 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.01,150.0,150.5,55.12,0.0,TARGET,2.0,1.96
2024-02-02 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.05,150.0,150.53,52.88,0.0,TARGET,2.0,1.96
2024-02-02 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.98,150.0,150.49,41.35,37.05,STOP_LOSS,-1.0,-1.03
2024-02-02 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.54,150.46,0.93,150.0,150.46,5.48,36.25,STOP_LOSS,-1.0,-1.04
